ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
5428;23.2;-52.8;8.69;0.05;Negativno;Ne
5429;2.1;-65.5;6.95;0.56;Negativno;Ne
5430;1.2;-77.0;8.38;0.54;Negativno;Ne
5431;7.9;-53.7;5.54;0.23;Negativno;Ne
5432;4.4;-49.3;4.58;0.92;Negativno;Ne
5433;5.0;-50.7;6.21;0.13;Negativno;Ne
5434;4.0;-61.6;4.46;0.4;Negativno;Ne
5435;2.9;-64.9;7.12;0.13;Negativno;Ne
5436;1.2;-62.8;4.56;0.2;Negativno;Ne
5437;14.3;-82.5;4.95;1.4;Negativno;Ne
5438;4.0;-55.0;4.91;0.41;Negativno;Ne
5439;0.6;-54.6;7.49;0.39;Negativno;Ne
5440;1.3;-61.6;7.23;0.21;Negativno;Ne
5441;0.6;-62.3;3.5;0.02;Negativno;Ne
5442;10.5;-44.0;7.36;0.14;Negativno;Ne
5443;0.2;-57.8;5.81;0.8;Negativno;Ne
5444;5.1;-51.9;7.55;0.23;Negativno;Ne
5445;2.9;-47.1;5.86;0.21;Negativno;Ne
5446;8.6;-51.3;9.46;0.18;Negativno;Ne
5447;4.8;-59.5;7.11;0.51;Negativno;Ne
5448;1.7;-68.0;6.98;0.51;Negativno;Ne
5449;4.7;-70.5;6.74;0.0;Negativno;Ne
5450;5.8;-64.7;6.71;0.08;Negativno;Ne
5451;2.1;-65.3;7.41;0.66;Negativno;Ne
5452;8.9;-48.9;5.69;1.03;Negativno;Ne
5453;0.2;-57.6;10.1;0.0;Negativno;Ne
5454;1.9;-72.6;10.46;0.3;Negativno;Ne
5455;7.8;-63.2;4.46;0.3;Negativno;Ne
5456;4.9;-50.1;5.19;0.98;Negativno;Ne
5457;2.6;-78.2;7.96;0.22;Negativno;Ne
5458;4.0;-69.5;10.22;0.15;Negativno;Ne
5459;0.6;-61.3;5.08;2.05;Negativno;Ne
5460;0.4;-49.9;7.56;0.84;Negativno;Ne
5461;1.9;-66.3;9.19;0.03;Negativno;Ne
5462;3.4;-47.3;6.26;0.61;Negativno;Ne
5463;0.3;-62.1;4.56;0.1;Negativno;Ne
5464;3.4;-67.0;8.2;0.67;Negativno;Ne
5465;0.1;-75.7;6.58;0.2;Negativno;Ne
5466;5.7;-63.9;5.21;0.14;Negativno;Ne
5467;18.1;-77.7;5.35;0.53;Negativno;Ne
5468;3.1;-58.0;3.94;0.18;Negativno;Ne
5469;8.2;-67.4;6.97;0.25;Negativno;Ne
5470;4.8;-62.6;9.23;0.15;Negativno;Ne
5471;1.3;-60.0;2.75;0.33;Negativno;Ne
5472;2.7;-71.5;2.93;0.19;Negativno;Ne
5473;13.8;-51.7;7.89;0.6;Pozitivno;Ne
5474;1.0;-53.4;6.38;0.2;Negativno;Ne
5475;0.8;-62.3;5.34;0.01;Negativno;Ne
5476;2.7;-53.4;8.56;0.86;Negativno;Ne
5477;2.0;-53.9;7.57;0.77;Negativno;Ne
5478;9.8;-42.3;7.36;0.03;Negativno;Ne
5479;7.5;-60.7;7.81;0.15;Negativno;Ne
5480;1.5;-74.2;8.44;0.25;Negativno;Ne
5481;3.9;-61.7;8.0;0.29;Negativno;Ne
5482;8.7;-59.3;8.92;0.04;Negativno;Ne
5483;1.5;-64.4;7.63;0.89;Negativno;Ne
5484;6.8;-84.8;8.3;0.16;Negativno;Ne
5485;6.5;-56.7;7.3;0.21;Negativno;Ne
5486;2.7;-64.7;7.4;0.65;Negativno;Ne
5487;2.8;-48.5;7.16;0.13;Negativno;Ne
5488;0.0;-33.6;8.97;0.55;Negativno;Ne
5489;1.1;-56.1;4.15;0.24;Negativno;Ne
5490;0.6;-77.6;9.77;0.41;Negativno;Ne
5491;1.3;-62.2;2.68;0.4;Negativno;Ne
5492;24.0;-66.5;4.31;1.0;Negativno;Ne
5493;1.7;-77.6;5.97;1.1;Negativno;Ne
5494;3.0;-65.5;5.58;0.89;Negativno;Ne
5495;3.7;-71.1;10.74;0.41;Negativno;Ne
5496;2.2;-46.7;5.81;0.18;Negativno;Ne
5497;36.8;-53.5;8.26;0.3;Negativno;Ne
5498;0.1;-54.9;5.06;0.0;Negativno;Ne
5499;2.3;-71.5;7.38;0.85;Negativno;Ne
5500;4.3;-44.5;6.37;0.12;Negativno;Ne
5501;12.5;-70.4;8.3;1.11;Negativno;Ne
5502;5.9;-51.1;5.68;0.31;Negativno;Ne
5503;5.2;-70.5;5.09;0.69;Negativno;Ne
5504;7.0;-60.4;5.56;0.41;Negativno;Ne
5505;2.5;-46.4;6.67;0.09;Negativno;Ne
5506;3.6;-55.9;4.79;0.39;Negativno;Ne
5507;2.9;-48.0;8.73;0.38;Negativno;Ne
5508;2.2;-55.7;7.53;1.01;Negativno;Ne
5509;12.0;-68.4;8.44;0.68;Negativno;Ne
5510;0.1;-50.6;3.57;0.21;Negativno;Ne
5511;0.1;-55.1;4.26;0.74;Negativno;Ne
5512;3.2;-51.6;8.46;0.16;Negativno;Ne
5513;0.1;-67.4;6.68;1.36;Negativno;Ne
5514;1.3;-62.1;2.11;1.12;Negativno;Ne
5515;0.8;-41.2;8.19;0.5;Negativno;Ne
5516;2.8;-55.1;9.99;0.06;Negativno;Ne
5517;0.2;-63.8;7.28;0.08;Negativno;Ne
5518;0.8;-50.0;9.84;0.1;Negativno;Ne
5519;9.0;-64.2;8.55;0.19;Negativno;Ne
5520;0.0;-48.6;6.03;0.47;Negativno;Ne
5521;0.2;-56.6;5.47;0.01;Negativno;Ne
5522;3.0;-44.6;11.58;1.99;Negativno;Ne
5523;14.8;-68.9;8.9;0.28;Negativno;Ne
5524;10.1;-48.2;6.56;0.54;Negativno;Ne
5525;6.7;-54.2;5.85;0.38;Negativno;Ne
5526;23.8;-64.5;6.59;0.1;Negativno;Ne
5527;1.8;-64.8;8.83;0.98;Negativno;Ne
5528;19.9;-66.8;9.09;0.69;Negativno;Ne
5529;2.9;-67.1;5.69;0.18;Pozitivno;Ne
5530;7.9;-51.7;9.6;1.04;Negativno;Ne
5531;4.6;-67.0;8.66;0.9;Negativno;Ne
5532;1.1;-59.3;4.34;2.09;Negativno;Ne
5533;19.8;-79.1;7.48;1.88;Negativno;Ne
5534;14.2;-64.9;6.59;2.21;Negativno;Ne
5535;10.5;-55.9;8.63;0.38;Negativno;Ne
5536;5.7;-60.7;5.35;0.77;Negativno;Ne
5537;3.7;-58.6;9.22;0.33;Negativno;Ne
5538;0.4;-40.9;5.0;0.03;Negativno;Ne
5539;2.9;-53.0;8.24;0.35;Negativno;Ne
5540;14.5;-69.6;1.68;0.13;Negativno;Ne
5541;1.8;-56.0;10.38;0.03;Negativno;Ne
5542;3.9;-77.4;2.12;0.28;Negativno;Ne
5543;10.5;-63.4;6.9;0.05;Negativno;Ne
5544;8.2;-56.6;6.63;0.95;Negativno;Ne
5545;1.4;-58.8;5.37;0.01;Negativno;Ne
5546;1.3;-50.4;6.31;0.78;Negativno;Ne
5547;0.3;-55.4;6.2;0.57;Negativno;Ne
5548;11.2;-56.2;8.74;0.6;Negativno;Ne
5549;1.8;-68.1;5.65;1.27;Negativno;Ne
5550;1.4;-62.6;6.88;0.55;Negativno;Ne
5551;9.5;-43.4;8.01;1.23;Negativno;Ne
5552;0.1;-80.5;5.8;0.31;Negativno;Ne
5553;3.6;-44.1;6.42;0.61;Negativno;Ne
5554;2.9;-49.1;6.98;0.36;Negativno;Ne
5555;4.1;-54.8;7.88;0.87;Negativno;Ne
5556;4.6;-48.6;5.14;0.01;Negativno;Ne
5557;7.4;-72.0;7.11;1.37;Negativno;Ne
5558;2.6;-68.7;6.48;0.15;Negativno;Ne
5559;3.0;-65.6;7.73;1.85;Negativno;Ne
5560;4.8;-68.5;11.01;0.66;Negativno;Ne
5561;6.8;-71.3;3.69;2.69;Negativno;Ne
5562;4.8;-67.0;9.77;0.39;Negativno;Ne
5563;0.2;-73.9;4.82;0.74;Negativno;Ne
5564;8.7;-55.1;7.77;0.37;Negativno;Ne
5565;1.3;-81.4;6.63;0.24;Negativno;Ne
5566;3.9;-71.8;6.25;0.01;Negativno;Ne
5567;0.5;-59.6;10.9;1.16;Negativno;Ne
5568;3.2;-66.3;2.82;0.16;Negativno;Ne
5569;4.7;-55.5;7.28;0.0;Negativno;Ne
5570;12.1;-60.2;5.27;1.3;Negativno;Ne
5571;8.7;-55.9;7.45;0.17;Negativno;Ne
5572;5.9;-87.7;3.79;0.21;Negativno;Ne
5573;14.8;-45.6;7.65;0.52;Negativno;Ne
5574;2.9;-86.3;5.53;0.16;Negativno;Ne
5575;2.4;-59.6;7.71;0.44;Negativno;Ne
5576;13.8;-67.0;6.31;0.06;Negativno;Ne
5577;1.6;-62.0;7.91;0.07;Negativno;Ne
5578;0.3;-48.3;6.67;0.48;Negativno;Ne
5579;2.5;-62.5;5.87;0.08;Negativno;Ne
5580;1.6;-54.0;7.37;0.22;Negativno;Ne
5581;6.0;-49.7;6.26;0.42;Negativno;Ne
5582;2.5;-65.9;6.28;0.28;Negativno;Ne
5583;0.4;-47.5;11.19;0.5;Negativno;Ne
5584;3.2;-55.7;9.05;0.36;Negativno;Ne
5585;2.2;-37.2;7.35;0.06;Negativno;Ne
5586;3.7;-62.1;6.37;0.52;Negativno;Ne
5587;5.8;-53.9;10.44;1.21;Negativno;Ne
5588;2.5;-68.0;8.21;0.12;Negativno;Ne
5589;4.6;-79.9;6.57;0.03;Negativno;Ne
5590;3.1;-69.7;6.75;0.15;Negativno;Ne
5591;4.9;-59.7;4.83;2.91;Negativno;Ne
5592;7.5;-57.6;5.95;1.77;Negativno;Ne
5593;1.3;-62.7;6.51;1.45;Negativno;Ne
5594;0.7;-53.0;6.44;0.1;Negativno;Ne
5595;2.6;-64.2;7.63;1.51;Negativno;Ne
5596;4.5;-62.7;6.39;0.07;Negativno;Ne
5597;4.6;-70.0;9.88;0.22;Negativno;Ne
5598;2.8;-57.9;5.67;0.61;Negativno;Ne
5599;3.0;-47.1;8.68;1.34;Negativno;Ne
5600;10.2;-80.6;7.18;0.09;Negativno;Ne
5601;4.3;-70.0;5.19;0.24;Negativno;Ne
5602;1.4;-65.0;5.41;0.7;Negativno;Ne
5603;2.3;-56.5;9.32;0.39;Negativno;Ne
5604;1.4;-62.0;4.47;0.92;Negativno;Ne
5605;6.4;-77.1;8.49;1.14;Negativno;Ne
5606;15.6;-61.2;7.55;0.27;Negativno;Ne
5607;5.6;-55.8;4.71;1.02;Negativno;Ne
5608;2.0;-45.0;8.32;0.4;Negativno;Ne
5609;3.9;-44.6;6.44;0.05;Negativno;Ne
5610;0.4;-49.5;4.32;0.74;Negativno;Ne
5611;5.5;-71.7;5.08;0.66;Negativno;Ne
5612;6.0;-43.0;4.4;0.04;Negativno;Ne
5613;7.0;-46.6;5.57;0.08;Negativno;Ne
5614;2.0;-71.2;5.94;0.51;Negativno;Ne
5615;1.5;-58.4;5.92;0.01;Negativno;Ne
5616;5.4;-58.0;8.33;0.18;Negativno;Ne
5617;3.5;-58.2;5.68;0.21;Negativno;Ne
5618;13.7;-38.1;7.7;0.4;Negativno;Ne
5619;0.2;-63.3;4.75;0.38;Negativno;Ne
5620;10.1;-49.6;6.03;0.18;Negativno;Ne
5621;4.2;-61.0;7.68;1.41;Negativno;Ne
5622;2.3;-66.4;5.51;1.31;Negativno;Ne
5623;14.4;-57.3;8.97;0.48;Negativno;Ne
5624;2.3;-53.9;5.15;0.33;Negativno;Ne
5625;2.8;-51.3;7.89;0.63;Negativno;Ne
5626;5.5;-58.9;9.46;0.1;Negativno;Ne
5627;2.4;-60.2;8.52;0.43;Negativno;Ne
5628;4.4;-63.3;4.67;0.45;Negativno;Ne
5629;0.6;-62.7;3.25;0.22;Negativno;Ne
5630;2.0;-61.3;9.71;0.15;Negativno;Ne
5631;0.7;-62.3;8.36;0.83;Negativno;Ne
5632;7.5;-67.4;6.72;0.35;Negativno;Ne
5633;6.6;-42.8;6.72;0.18;Negativno;Ne
5634;17.6;-59.2;5.93;0.04;Negativno;Ne
5635;0.2;-70.2;6.15;0.02;Negativno;Ne
5636;1.4;-76.8;7.05;0.45;Negativno;Ne
5637;16.8;-59.6;4.84;0.25;Negativno;Ne
5638;8.5;-54.9;6.75;0.43;Negativno;Ne
5639;1.1;-60.1;6.89;2.06;Negativno;Ne
5640;8.7;-68.3;4.44;0.55;Negativno;Ne
5641;8.2;-35.1;6.36;0.37;Negativno;Ne
5642;1.7;-49.3;7.69;0.3;Negativno;Ne
5643;2.2;-65.9;9.16;0.66;Negativno;Ne
5644;9.8;-59.8;8.07;0.07;Negativno;Ne
5645;2.3;-50.4;4.88;0.96;Negativno;Ne
5646;1.4;-54.4;7.71;0.2;Negativno;Ne
5647;5.6;-50.3;5.37;0.3;Negativno;Ne
5648;3.9;-53.7;6.05;0.03;Negativno;Ne
5649;0.7;-63.8;4.74;0.59;Negativno;Ne
5650;3.9;-49.3;1.68;2.03;Negativno;Ne
5651;2.9;-60.3;4.61;0.03;Negativno;Ne
5652;27.6;-44.9;8.26;0.03;Negativno;Ne
5653;6.3;-41.2;6.35;0.19;Negativno;Ne
5654;5.4;-50.0;6.99;0.61;Negativno;Ne
5655;4.4;-59.6;8.95;0.34;Negativno;Ne
5656;0.7;-56.0;4.44;0.07;Negativno;Ne
5657;4.5;-61.4;10.98;0.79;Negativno;Ne
5658;0.3;-55.2;7.47;0.07;Negativno;Ne
5659;16.3;-68.5;3.97;1.35;Negativno;Ne
5660;0.1;-68.7;6.26;0.25;Negativno;Ne
5661;4.8;-38.9;6.29;0.05;Negativno;Ne
5662;2.2;-49.7;9.98;1.6;Negativno;Ne
5663;2.0;-68.1;9.66;0.99;Negativno;Ne
5664;5.5;-62.6;12.11;1.71;Negativno;Ne
5665;2.0;-56.7;4.75;0.42;Negativno;Ne
5666;12.2;-46.9;6.15;0.01;Negativno;Ne
5667;17.1;-78.4;8.89;0.09;Negativno;Ne
5668;20.6;-79.2;8.54;0.37;Negativno;Ne
5669;3.6;-51.5;6.02;0.11;Negativno;Ne
5670;3.2;-71.1;6.68;0.27;Negativno;Ne
5671;8.4;-52.9;9.8;0.26;Negativno;Ne
5672;4.9;-71.4;10.55;0.18;Negativno;Ne
5673;10.2;-51.2;7.48;0.69;Negativno;Ne
5674;0.7;-62.0;5.32;0.2;Negativno;Ne
5675;5.1;-49.1;6.36;0.21;Negativno;Ne
5676;6.4;-58.4;8.28;0.1;Negativno;Ne
5677;18.8;-70.2;6.82;0.06;Negativno;Ne
5678;0.9;-76.6;7.53;1.12;Negativno;Ne
5679;0.1;-62.9;7.76;0.64;Negativno;Ne
5680;3.5;-68.8;8.03;1.06;Negativno;Ne
5681;4.5;-46.1;9.47;1.03;Negativno;Ne
5682;4.4;-52.9;8.09;0.47;Negativno;Ne
5683;0.5;-58.8;7.11;0.33;Negativno;Ne
5684;4.0;-80.1;4.06;0.18;Negativno;Ne
5685;15.7;-62.7;4.9;1.17;Negativno;Ne
5686;0.4;-45.0;5.07;0.31;Negativno;Ne
5687;2.0;-68.2;6.05;0.04;Negativno;Ne
5688;3.0;-66.3;10.87;0.22;Negativno;Ne
5689;6.7;-47.4;8.38;0.57;Negativno;Ne
5690;2.4;-60.9;6.5;0.15;Negativno;Ne
5691;1.7;-59.5;6.65;0.26;Negativno;Ne
5692;3.0;-56.9;9.5;0.04;Negativno;Ne
5693;3.7;-61.3;7.83;0.09;Negativno;Ne
5694;5.7;-73.0;6.27;0.47;Negativno;Ne
5695;2.9;-79.1;8.51;0.17;Negativno;Ne
5696;1.5;-63.5;7.96;0.37;Negativno;Ne
5697;4.6;-59.3;5.68;0.25;Negativno;Ne
5698;1.7;-56.5;10.32;0.63;Negativno;Ne
5699;2.7;-58.3;7.12;0.16;Negativno;Ne
5700;16.3;-59.5;9.35;0.02;Negativno;Ne
5701;7.1;-62.0;12.54;0.08;Negativno;Ne
5702;14.4;-40.6;8.44;0.08;Negativno;Ne
5703;15.2;-61.5;7.39;0.6;Negativno;Ne
5704;2.8;-55.5;4.73;0.66;Negativno;Ne
5705;7.5;-85.2;3.94;0.2;Negativno;Ne
5706;1.0;-56.8;6.25;0.04;Negativno;Ne
5707;8.9;-54.1;5.51;0.34;Negativno;Ne
5708;0.6;-72.6;4.23;0.19;Negativno;Ne
5709;4.3;-57.7;3.92;0.52;Negativno;Ne
5710;0.3;-61.7;8.58;0.38;Negativno;Ne
5711;4.9;-64.0;8.62;0.56;Negativno;Ne
5712;0.2;-63.6;4.27;0.78;Negativno;Ne
5713;17.2;-63.0;5.53;0.42;Negativno;Ne
5714;0.9;-54.2;5.7;0.75;Negativno;Ne
5715;5.1;-56.9;7.01;1.7;Negativno;Ne
5716;3.4;-59.1;6.51;0.38;Negativno;Ne
5717;3.5;-67.2;6.69;0.39;Negativno;Ne
5718;1.6;-68.6;8.26;0.22;Negativno;Ne
5719;0.4;-70.8;7.93;0.02;Negativno;Ne
5720;3.4;-58.2;9.62;0.7;Negativno;Ne
5721;0.7;-59.0;8.99;0.32;Negativno;Ne
5722;0.6;-66.6;7.79;0.42;Pozitivno;Ne
5723;3.0;-56.8;8.19;0.27;Negativno;Ne
5724;6.6;-62.8;3.92;0.74;Negativno;Ne
5725;7.0;-48.7;7.57;0.13;Negativno;Ne
5726;2.6;-42.4;8.63;0.14;Negativno;Ne
5727;9.6;-50.7;9.82;0.18;Negativno;Ne
5728;8.8;-69.7;8.22;0.02;Negativno;Ne
5729;1.6;-43.6;6.05;0.61;Negativno;Ne
5730;0.1;-68.0;8.21;0.28;Negativno;Ne
5731;12.5;-52.0;3.68;0.39;Negativno;Ne
5732;11.1;-57.0;7.81;1.98;Negativno;Ne
5733;2.4;-66.0;10.75;0.25;Negativno;Ne
5734;1.5;-65.6;4.67;0.19;Negativno;Ne
5735;0.7;-51.6;7.52;0.05;Negativno;Ne
5736;13.5;-60.8;5.88;0.22;Negativno;Ne
5737;5.4;-79.0;5.53;0.69;Negativno;Ne
5738;14.2;-77.0;5.81;0.8;Negativno;Ne
5739;6.5;-64.5;9.47;0.15;Negativno;Ne
5740;3.4;-69.0;6.84;0.05;Negativno;Ne
5741;10.6;-74.8;4.65;0.3;Negativno;Ne
5742;6.0;-61.8;3.12;0.07;Negativno;Ne
5743;21.1;-64.6;8.58;0.8;Negativno;Ne
5744;3.5;-71.3;5.9;0.06;Negativno;Ne
5745;0.8;-50.1;6.9;0.09;Negativno;Ne
5746;5.8;-53.1;8.28;0.51;Negativno;Ne
5747;13.3;-44.1;8.42;0.08;Negativno;Ne
5748;3.0;-42.0;4.12;0.29;Negativno;Ne
5749;4.8;-64.7;10.92;0.13;Negativno;Ne
5750;0.5;-73.5;8.49;2.34;Negativno;Ne
5751;4.0;-27.7;4.91;0.11;Negativno;Ne
5752;8.7;-48.5;7.51;0.12;Negativno;Ne
5753;2.5;-78.8;5.15;0.23;Pozitivno;Ne
5754;7.1;-72.5;3.5;0.04;Negativno;Ne
5755;3.0;-66.2;6.23;0.32;Negativno;Ne
5756;1.8;-64.4;7.72;0.1;Negativno;Ne
5757;22.4;-55.0;6.06;0.01;Negativno;Ne
5758;1.6;-62.6;5.4;0.18;Negativno;Ne
5759;17.9;-50.9;8.67;0.25;Negativno;Ne
5760;13.9;-56.3;11.39;0.62;Negativno;Ne
5761;6.8;-70.2;9.84;0.38;Negativno;Ne
5762;17.9;-65.7;6.08;0.27;Negativno;Ne
5763;0.7;-66.2;5.57;0.05;Negativno;Ne
5764;1.0;-60.7;7.87;0.61;Negativno;Ne
5765;4.3;-73.0;9.77;0.56;Negativno;Ne
5766;1.9;-80.7;8.69;0.22;Negativno;Ne
5767;1.2;-70.4;8.48;1.33;Negativno;Ne
5768;8.2;-62.3;4.74;0.39;Negativno;Ne
5769;0.2;-51.9;9.28;0.93;Negativno;Ne
5770;7.6;-59.0;4.75;0.51;Negativno;Ne
5771;10.2;-65.8;6.62;0.16;Negativno;Ne
5772;0.4;-54.7;8.86;0.47;Pozitivno;Ne
5773;16.6;-52.2;9.38;1.99;Negativno;Ne
5774;1.7;-53.0;5.72;0.62;Negativno;Ne
5775;2.0;-51.6;9.65;0.41;Negativno;Ne
5776;10.8;-67.2;6.04;0.41;Negativno;Ne
5777;4.3;-76.2;5.49;0.96;Negativno;Ne
5778;1.5;-61.9;8.86;0.47;Negativno;Ne
5779;0.9;-53.2;8.15;0.67;Negativno;Ne
5780;5.7;-57.4;4.75;0.19;Negativno;Ne
5781;3.3;-67.8;6.26;0.07;Negativno;Ne
5782;6.5;-81.9;4.61;0.25;Negativno;Ne
5783;6.4;-70.3;3.4;0.27;Negativno;Ne
5784;0.7;-55.7;4.39;0.01;Negativno;Ne
5785;2.3;-55.0;6.36;1.09;Negativno;Ne
5786;0.5;-61.4;9.64;0.34;Negativno;Ne
5787;18.5;-78.8;6.37;0.8;Negativno;Ne
5788;2.6;-66.8;6.24;0.75;Negativno;Ne
5789;4.1;-52.5;7.42;0.09;Negativno;Ne
5790;3.2;-38.8;5.63;0.43;Negativno;Ne
5791;1.2;-41.7;8.47;1.85;Negativno;Ne
5792;1.0;-54.5;9.24;0.54;Negativno;Ne
5793;7.4;-61.1;7.62;0.17;Negativno;Ne
5794;0.9;-83.3;5.01;1.07;Negativno;Ne
5795;0.3;-66.7;6.73;1.29;Negativno;Ne
5796;4.1;-60.9;7.9;0.5;Negativno;Ne
5797;5.6;-67.1;7.74;0.36;Negativno;Ne
5798;11.1;-53.1;7.56;0.19;Negativno;Ne
5799;2.9;-54.0;5.93;0.39;Negativno;Ne
5800;15.6;-67.7;6.11;1.0;Negativno;Ne
5801;6.1;-52.6;9.09;0.36;Negativno;Ne
5802;11.0;-72.3;10.16;0.19;Negativno;Ne
5803;0.9;-61.6;3.53;0.04;Negativno;Ne
5804;1.2;-60.5;9.85;0.15;Negativno;Ne
5805;14.3;-57.1;9.1;1.06;Negativno;Ne
5806;1.9;-72.2;9.01;1.28;Negativno;Ne
5807;1.4;-63.3;6.0;0.92;Negativno;Ne
5808;8.3;-46.3;9.17;0.07;Negativno;Ne
5809;4.9;-81.5;5.94;0.32;Negativno;Ne
5810;14.2;-70.6;5.55;0.96;Negativno;Ne
5811;5.7;-67.4;5.83;0.0;Negativno;Ne
5812;6.0;-61.1;5.58;0.06;Negativno;Ne
5813;3.2;-49.5;5.42;0.27;Negativno;Ne
5814;4.9;-49.0;10.24;0.22;Negativno;Ne
5815;10.9;-74.5;6.22;0.49;Negativno;Ne
5816;1.4;-62.6;9.04;2.2;Negativno;Ne
5817;2.7;-75.1;6.04;0.3;Negativno;Ne
5818;12.1;-64.5;4.83;0.62;Negativno;Ne
5819;2.8;-65.4;9.51;0.31;Negativno;Ne
5820;2.9;-73.1;2.89;0.61;Negativno;Ne
5821;0.1;-51.9;5.95;0.53;Negativno;Ne
5822;4.0;-85.2;8.94;0.39;Negativno;Ne
5823;1.5;-48.5;7.88;0.56;Negativno;Ne
5824;23.3;-75.8;6.62;0.93;Negativno;Ne
5825;0.1;-64.8;8.8;1.34;Negativno;Ne
5826;7.5;-67.7;7.07;0.06;Negativno;Ne
5827;2.2;-56.3;6.42;1.27;Negativno;Ne
5828;1.3;-78.3;3.19;0.35;Negativno;Ne
5829;2.7;-71.8;9.02;0.42;Negativno;Ne
5830;3.3;-54.6;5.91;0.07;Negativno;Ne
5831;0.1;-54.2;7.98;0.08;Negativno;Ne
5832;1.3;-63.4;9.72;0.27;Negativno;Ne
5833;9.2;-73.2;6.8;1.3;Negativno;Ne
5834;6.2;-69.0;7.95;1.38;Negativno;Ne
5835;11.0;-55.6;7.08;0.41;Negativno;Ne
5836;2.2;-61.0;8.44;0.32;Negativno;Ne
5837;2.7;-57.6;8.61;0.37;Negativno;Ne
5838;7.9;-45.9;10.27;0.22;Negativno;Ne
5839;1.2;-71.3;4.72;0.02;Negativno;Ne
5840;4.9;-68.2;5.03;0.55;Negativno;Ne
5841;7.1;-52.2;8.92;0.67;Negativno;Ne
5842;7.2;-58.9;6.75;0.62;Negativno;Ne
5843;9.8;-69.0;5.33;0.26;Negativno;Ne
5844;12.6;-71.7;5.57;0.63;Negativno;Ne
5845;0.7;-74.6;7.94;0.15;Negativno;Ne
5846;23.7;-50.1;10.73;0.55;Negativno;Ne
5847;1.9;-53.0;9.02;3.68;Negativno;Ne
5848;1.4;-48.5;5.62;1.41;Negativno;Ne
5849;7.5;-59.1;8.58;0.91;Negativno;Ne
5850;0.0;-69.1;6.33;0.61;Negativno;Ne
5851;0.5;-57.1;2.2;0.84;Negativno;Ne
5852;6.9;-60.1;4.89;0.32;Negativno;Ne
5853;6.7;-74.3;6.56;0.3;Negativno;Ne
5854;5.0;-58.1;5.75;0.14;Negativno;Ne
5855;5.6;-68.9;7.68;0.08;Negativno;Ne
5856;10.6;-63.5;5.84;0.33;Negativno;Ne
5857;5.0;-56.4;9.98;1.68;Negativno;Ne
5858;3.5;-59.2;8.08;0.23;Negativno;Ne
5859;0.9;-69.9;8.06;0.24;Negativno;Ne
5860;5.6;-51.0;2.29;0.63;Negativno;Ne
5861;0.1;-57.2;5.1;0.06;Negativno;Ne
5862;0.4;-27.1;3.61;0.01;Negativno;Ne
5863;3.1;-65.5;7.03;0.68;Negativno;Ne
5864;3.5;-65.8;7.77;0.3;Negativno;Ne
5865;10.6;-50.7;6.75;0.59;Negativno;Ne
5866;1.5;-59.7;3.52;0.16;Negativno;Ne
5867;0.9;-71.9;7.09;0.33;Negativno;Ne
5868;0.6;-56.9;4.71;0.02;Negativno;Ne
5869;17.7;-36.3;7.29;1.03;Negativno;Ne
5870;11.6;-68.9;11.25;0.05;Negativno;Ne
5871;2.6;-57.8;8.09;0.68;Negativno;Ne
5872;8.2;-66.2;3.04;1.37;Negativno;Ne
5873;6.2;-71.0;5.54;0.53;Negativno;Ne
5874;15.7;-68.4;8.61;0.02;Negativno;Ne
5875;3.1;-57.5;10.4;0.72;Negativno;Ne
5876;8.9;-54.8;8.24;0.42;Negativno;Ne
5877;4.0;-70.5;8.68;0.2;Negativno;Ne
5878;3.1;-72.3;10.09;1.11;Negativno;Ne
5879;7.4;-62.4;10.27;0.19;Negativno;Ne
5880;16.8;-48.9;9.05;1.19;Negativno;Ne
5881;1.4;-57.0;9.36;0.4;Negativno;Ne
5882;17.7;-66.2;5.27;1.05;Negativno;Ne
5883;2.0;-70.4;7.17;0.21;Negativno;Ne
5884;0.7;-58.4;4.69;0.37;Negativno;Ne
5885;13.8;-44.6;7.34;0.08;Negativno;Ne
5886;8.6;-51.5;5.92;0.82;Negativno;Ne
5887;9.8;-43.7;7.66;0.77;Negativno;Ne
5888;0.1;-53.8;7.53;0.53;Negativno;Ne
5889;1.2;-65.5;8.13;1.5;Negativno;Ne
5890;4.5;-60.6;8.54;0.61;Negativno;Ne
5891;1.9;-52.7;5.15;0.65;Negativno;Ne
5892;3.2;-60.4;10.52;0.37;Negativno;Ne
5893;6.9;-59.8;5.66;0.25;Negativno;Ne
5894;4.2;-88.8;4.92;1.59;Negativno;Ne
5895;0.1;-51.3;5.47;0.63;Negativno;Ne
5896;1.4;-52.8;7.76;0.12;Negativno;Ne
5897;0.6;-66.2;9.26;0.53;Negativno;Ne
5898;0.1;-53.4;7.03;0.23;Negativno;Ne
5899;9.7;-52.8;7.89;0.32;Negativno;Ne
5900;1.7;-34.8;7.33;0.49;Negativno;Ne
5901;6.9;-56.1;7.04;0.01;Negativno;Ne
5902;14.8;-64.8;7.26;0.72;Negativno;Ne
5903;1.8;-62.5;8.47;2.6;Negativno;Ne
5904;32.7;-54.9;8.3;1.16;Negativno;Ne
5905;2.5;-61.3;8.75;0.44;Negativno;Ne
5906;2.1;-48.8;7.43;0.43;Negativno;Ne
5907;0.3;-70.9;7.02;0.1;Negativno;Ne
